CrashId,Date Of Crash,Period,Crash Severity Text Format,Most Severe Injury Text Format,Number Of Motor Vehicles,Road Description,Manner of Crash / Collision Impact Text Format,Weather Condition Text Format,Latitude,Longitude,NearestSpeedhump,NearestSpeedhumpDistance,NearestSpeedhumpInstallDate
341270,2016-12-25,2016/2017,Property Damage Only,No Apparent Injury (O),2,015,Front to rear,Clear,41.75244600,-72.65530400,O,3064.977580659577,Several years ago
341272,2016-12-25,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,015,Front to rear,Clear,41.75349800,-72.65381700,O,3567.1732973881262,Several years ago
341305,2016-12-26,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Cloudy,41.77079000,-72.66949200,F,3193.33107015409,
341312,2016-12-26,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,084,"Sideswipe, same direction",Clear,41.76536500,-72.69084200,F,1560.7250278191204,
341330,2016-12-26,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),1,084,Not Applicable,Rain,41.76135800,-72.70009300,P,890.8900598766475,Oct-18
341333,2016-12-26,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),1,091,Not Applicable,Clear,41.75789200,-72.66323400,O,2784.991860927639,Several years ago
341334,2016-12-26,2016/2017,Property Damage Only,No Apparent Injury (O),1,091,Not Applicable,Rain,41.76920300,-72.66810800,F,3865.83020294739,
341347,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,015,"Sideswipe, same direction",Clear,41.75041000,-72.65806300,O,2204.5423854992,Several years ago
341359,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Clear,41.76794000,-72.68410900,F,1832.4219076318784,
341363,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.76602846,-72.68706692,F,1603.694840619543,
341657,2016-12-27,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,ASYLUM AV,Angle,Rain,41.76851000,-72.68598000,F,1282.0635368420476,
341658,2016-12-27,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,044,Angle,Clear,41.77054000,-72.67425000,F,2401.873138560131,
341659,2016-12-27,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,BROAD ST,Angle,Rain,41.76193000,-72.68688400,P,820.2244437429574,Oct-18
341660,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),3,NEWFIELD AV,Front to rear,Clear,41.74181300,-72.71466600,P,1801.1749683684197,Oct-18
341661,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),1,PARK ST,Not Applicable,Clear,41.75828300,-72.70038900,O,511.96551701931895,Several years ago
341662,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 1,Front to rear,Clear,41.77840100,-72.67640000,F,635.3665906972507,
341663,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,WILLARD ST,Angle,Clear,41.77099100,-72.69523400,O,581.6781918534883,Several years ago
341664,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,ASYLUM ST,"Sideswipe, same direction",Clear,41.76781100,-72.68153500,F,2516.6765767269508,
341665,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,COLUMBUS BLVD,Front to rear,Cloudy,41.76442800,-72.66950800,O,2718.674454282305,Several years ago
341666,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),3,GARDEN ST NO 1,Angle,Clear,41.78872000,-72.68190900,O,484.36886408564345,Several years ago
341667,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,HOMESTEAD AV,"Sideswipe, same direction",Clear,41.78101600,-72.70157100,P,376.8911001095997,Oct-18
341668,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,MARKET ST,Angle,Clear,41.76963500,-72.67081500,F,3257.686634142002,
341669,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),1,EDGEWOOD ST NO 2,Not Applicable,Clear,41.78812000,-72.68835000,P,640.652993583392,Oct-18
341670,2016-12-28,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,TRUMBULL ST,Front to rear,Clear,41.77064000,-72.67408400,F,2399.462054328501,
341671,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,530,Front to rear,Clear,41.73771800,-72.67106500,P,784.7899388217756,Oct-18
341672,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,WETHERSFIELD AV,Angle,Rain,41.75589200,-72.67510300,O,762.7670015521852,Several years ago
341673,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,BRAINARD RD,Angle,Rain,41.73810200,-72.65995700,O,1652.9922881584964,Several years ago
341674,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,COLUMBUS BLVD,Angle,Rain,41.75884200,-72.66951400,O,1165.165647348624,Several years ago
341675,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,FLATBUSH AV,Angle,Rain,41.74278000,-72.71059200,P,729.9815840729345,Oct-18
341676,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Serious Injury (A),1,LOCUST ST,Not Applicable,Rain,41.74730900,-72.66411800,O,1197.6052787253627,Several years ago
341677,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,530,Front to rear,Rain,41.73810700,-72.66798400,F,1577.1787288230353,
341678,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,MAIN ST NO 1,Not Applicable,Rain,41.77536600,-72.67659700,F,641.8842147119102,
341679,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),3,CHADWICK AV,Other,Clear,41.75726400,-72.70826400,O,479.1217990972663,Several years ago
342114,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.77058000,-72.68126500,P,1979.0805595252077,Oct-18
342120,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,"Sideswipe, same direction",Cloudy,41.75213700,-72.65521300,O,3061.3928688304604,Several years ago
342133,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.76967600,-72.66857400,F,3654.248091222415,
342157,2016-12-27,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.76470900,-72.69210600,P,1381.3894161726323,Oct-18
342201,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Cloudy,41.73903700,-72.66432100,F,1970.568756478569,
342224,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.73463400,-72.66432800,F,2083.3040869365154,
342233,2016-12-28,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.76264300,-72.69645100,P,816.3451191913978,Oct-18
342243,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,"Sideswipe, same direction",Rain,41.76761700,-72.66799600,O,3950.0603225049913,Several years ago
342530,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,ASYLUM AV,Not Applicable,Clear,41.77121400,-72.69683300,O,571.9604290215378,Several years ago
342531,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Serious Injury (A),1,NEW PARK AV,Not Applicable,Rain,41.75714300,-72.70630300,P,508.210694112304,Oct-18
342532,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,WESTON ST,Front to rear,Rain,41.78901000,-72.66213000,P,2462.127775909973,Oct-18
342534,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),1,HOMESTEAD AV,Not Applicable,Cloudy,41.77835500,-72.69692800,P,801.6758013433248,Oct-18
342535,2016-12-30,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,PROSPECT AV,Angle,Clear,41.76250000,-72.71565300,O,381.42380014469603,Several years ago
342536,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 2,Front to rear,Clear,41.76610000,-72.67300000,O,3110.5039279602925,Several years ago
342537,2016-12-30,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,FARMINGTON AV,Angle,Clear,41.76671500,-72.70724900,O,674.8217211436116,Several years ago
342538,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,PARK TER,Front to front,Clear,41.75819100,-72.69397900,P,1007.3984732078599,Oct-18
342539,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),2,HILLSIDE AV,Front to front,Clear,41.74969900,-72.69787300,F,543.8295054066714,
342540,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),2,BRISTOL ST,Front to rear,Clear,41.72572900,-72.70997600,O,524.891362369751,Several years ago
342541,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,WESTLAND ST,Other,Clear,41.78910000,-72.67190000,P,986.7010138891284,May-19
342542,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,LAWRENCE ST,Front to rear,Clear,41.76111700,-72.68796200,P,408.81472247626266,Oct-18
342543,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,PAVILION ST,"Sideswipe, opposite direction",Clear,41.78158200,-72.67166500,P,481.97544072947977,May-19
342544,2016-12-29,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,BARBOUR ST,Not Applicable,Rain,41.78716600,-72.67905400,F,597.6508948689057,
342545,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,SOUTH ST,"Sideswipe, same direction",Clear,41.73542200,-72.67670700,F,286.99178301358785,
342546,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,PARK ST,"Sideswipe, same direction",Rain,41.75710000,-72.67654600,O,866.7453907258565,Several years ago
342547,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,NELSON ST NO 2,Angle,Rain,41.78903800,-72.68323900,O,366.2395159337809,Several years ago
342787,2016-12-29,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Rain,41.76269200,-72.69637600,P,820.614141824309,Oct-18
342815,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),3,091,"Sideswipe, same direction",Clear,41.78289800,-72.66090900,P,3310.1905981535774,May-19
342818,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,"Sideswipe, same direction",Clear,41.75795700,-72.66322500,O,2788.5409631825623,Several years ago
342851,2016-12-30,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,"Sideswipe, same direction",Clear,41.74774900,-72.65879000,O,2199.0742983558644,Several years ago
342897,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.76269200,-72.69637600,P,820.614141824309,Oct-18
342910,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,091,Not Applicable,Snow,41.75119100,-72.65877000,O,2041.0683975923228,Several years ago
343213,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,CLEVELAND AV,"Sideswipe, same direction",Clear,41.79669500,-72.67377500,P,72.39833391261743,Oct-18
343214,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,VINE ST,Front to rear,Clear,41.78714800,-72.68772300,P,462.9302626736811,Oct-18
343215,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,MAIN ST NO 1,Front to rear,Clear,41.78920000,-72.67190000,P,1022.949703464796,May-19
343216,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,187,Front to rear,Clear,41.79840000,-72.69564000,P,1104.7026505129797,Oct-18
343217,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,BARKER ST,"Sideswipe, same direction",Clear,41.74397000,-72.67384200,O,40.20304678941376,Several years ago
343218,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,FRANCIS CT,"Sideswipe, same direction",Clear,41.75300700,-72.70888000,P,326.43560045056284,Oct-18
343219,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,FLATBUSH AV,Front to rear,Clear,41.74292700,-72.70933700,P,550.1766498948454,Oct-18
343220,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,044,"Sideswipe, same direction",Clear,41.77872800,-72.68809400,P,517.8015376878586,Oct-18
343221,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,044,Front to rear,Rain,41.76937600,-72.67087500,F,3321.791441653338,
343222,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,WALNUT ST,"Sideswipe, same direction",Rain,41.77198900,-72.67979200,F,1425.2772066123541,
343223,2017-01-01,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,PARK ST,Not Applicable,Clear,41.75828400,-72.69830000,O,139.14454372872694,Several years ago
343224,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),1,ASYLUM AV,Not Applicable,Clear,41.77447500,-72.70508800,O,1200.5688518100283,Several years ago
343225,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,STONINGTON ST,Front to rear,Clear,41.75449100,-72.66931900,O,1586.9581211445811,Several years ago
343226,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,PROSPECT AV,Not Applicable,Clear,41.75943800,-72.71526300,P,321.0484820165761,Oct-18
343227,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,BOND ST,Not Applicable,Clear,41.74480000,-72.67350000,O,353.5253801111304,Several years ago
343228,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),1,BANNISTER ST,Not Applicable,Clear,41.74511800,-72.70107600,F,468.45174987944,
343229,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,LAUREL ST,Angle,Clear,41.76266000,-72.69698300,P,708.1618734318391,Oct-18
343230,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,BROAD ST,Front to rear,Clear,41.75612400,-72.68710400,F,743.1978735238378,
343231,2017-01-01,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,BROAD ST,Front to rear,Clear,41.76596200,-72.68649700,F,1716.3186710265352,
343232,2017-01-02,2016/2017,Property Damage Only,No Apparent Injury (O),2,PARK ST,Angle,Rain,41.75795000,-72.68303000,P,360.8416152317889,Oct-18
343233,2017-01-02,2016/2017,Property Damage Only,No Apparent Injury (O),2,044,Other,Cloudy,41.78345600,-72.70012400,O,453.51275092643846,Several years ago
343234,2017-01-02,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,044,Front to rear,Rain,41.76934000,-72.67090000,F,3326.4228451517424,
343235,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,nan,Angle,Rain,41.77005600,-72.67358300,F,2651.6944431632623,
343236,2017-01-03,2016/2017,Property Damage Only,No Apparent Injury (O),2,GARDEN ST NO 1,Front to rear,Rain,41.77060400,-72.68562900,F,1356.796472645694,
343237,2017-01-03,2016/2017,Property Damage Only,No Apparent Injury (O),2,BROAD ST,Angle,Rain,41.76334800,-72.68684400,P,1216.4654466422678,Oct-18
343238,2017-01-03,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,NEW BRITAIN AV,Front to rear,Rain,41.73342600,-72.70464400,O,370.2643663420609,Several years ago
343239,2017-01-03,2016/2017,Property Damage Only,No Apparent Injury (O),2,187,"Sideswipe, same direction",Rain,41.79194100,-72.69786400,P,677.8919799340497,Oct-18
343240,2017-01-03,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,529,Not Applicable,Rain,41.73172100,-72.71407300,P,549.1421131854561,Oct-18
343241,2017-01-03,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,GARDEN ST NO 1,Front to rear,Rain,41.77336000,-72.68714800,O,681.5268013568622,Several years ago
343242,2017-01-03,2016/2017,Property Damage Only,No Apparent Injury (O),2,GARDEN ST NO 1,"Sideswipe, same direction",Rain,41.77063000,-72.68587000,F,1296.0341613763326,
343243,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,NILES ST,Unknown,Clear,41.76918200,-72.69427300,O,616.6716020701895,Several years ago
343244,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,044,Front to rear,Clear,41.77595000,-72.68020300,F,221.5175663513188,
343245,2017-01-02,2016/2017,Property Damage Only,No Apparent Injury (O),2,044,Angle,Clear,41.78144600,-72.69432400,O,473.3728889248184,Several years ago
343246,2017-01-03,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,044,Angle,Rain,41.78376900,-72.70141200,O,511.7542807435989,Several years ago
343248,2017-01-03,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,044,Front to rear,Clear,41.77908800,-72.68874100,P,522.1390761406773,Oct-18
343426,2016-12-06,2016/2017,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,091,Front to rear,Clear,41.78841000,-72.65599300,P,3832.6759780087496,Oct-18
343427,2016-12-21,2016/2017,Property Damage Only,No Apparent Injury (O),2,084,Front to rear,Clear,41.74950600,-72.71013400,P,1297.6592291655622,Oct-18
343438,2016-12-31,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.78046500,-72.66323800,P,2810.7901440748333,May-19
343444,2016-12-31,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),1,084,Not Applicable,Rain,41.77063700,-72.68181300,P,1888.6888198647678,Oct-18
343470,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),1,084,Not Applicable,Clear,41.76990000,-72.66850700,F,3610.8758904467486,
343489,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.75213700,-72.65521300,O,3061.3928688304604,Several years ago
343492,2017-01-01,2016/2017,Property Damage Only,No Apparent Injury (O),2,091,Front to rear,Clear,41.74143000,-72.66315800,F,1821.1954647729383,
343508,2017-01-02,2016/2017,Property Damage Only,No Apparent Injury (O),1,091,Not Applicable,Clear,41.73234800,-72.66264300,F,2223.190930570987,
343524,2017-01-02,2016/2017,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,091,Front to rear,Clear,41.73486600,-72.66356100,F,2305.1283973237228,
343805,2016-02-17,2015/2016,Property Damage Only,No Apparent Injury (O),1,JENNINGS RD,Not Applicable,Rain,41.78693800,-72.65628700,P,4103.036216620071,Oct-18
343806,2016-03-11,2015/2016,Property Damage Only,No Apparent Injury (O),2,LAUREL ST,"Sideswipe, same direction",Clear,41.76492600,-72.69703400,P,128.09135654388808,Oct-18
343807,2016-04-04,2015/2016,Property Damage Only,No Apparent Injury (O),2,187,Front to rear,Clear,41.79216800,-72.69782800,P,749.1665475473534,Oct-18
